region_code,id,full_name,name1,name2,name3
동현동-7133,7133,충청북도 제천시 동현동,충청북도,제천시,동현동
교동-2176,2176,충청북도 제천시 교동,충청북도,제천시,교동
영서동-2180,2180,충청북도 제천시 영서동,충청북도,제천시,영서동
명동-7135,7135,충청북도 제천시 명동,충청북도,제천시,명동
백운면-2174,2174,충청북도 제천시 백운면,충청북도,제천시,백운면
모산동-7137,7137,충청북도 제천시 모산동,충청북도,제천시,모산동
중앙로1가-7147,7147,충청북도 제천시 중앙로1가,충청북도,제천시,중앙로1가
금성면-2169,2169,충청북도 제천시 금성면,충청북도,제천시,금성면
고명동-7129,7129,충청북도 제천시 고명동,충청북도,제천시,고명동
수산면-2171,2171,충청북도 제천시 수산면,충청북도,제천시,수산면
청풍면-2170,2170,충청북도 제천시 청풍면,충청북도,제천시,청풍면
덕산면-2172,2172,충청북도 제천시 덕산면,충청북도,제천시,덕산면
두학동-7134,7134,충청북도 제천시 두학동,충청북도,제천시,두학동
명지동-7136,7136,충청북도 제천시 명지동,충청북도,제천시,명지동
흑석동-7151,7151,충청북도 제천시 흑석동,충청북도,제천시,흑석동
한수면-2173,2173,충청북도 제천시 한수면,충청북도,제천시,한수면
산곡동-7138,7138,충청북도 제천시 산곡동,충청북도,제천시,산곡동
신동-7140,7140,충청북도 제천시 신동,충청북도,제천시,신동
대랑동-7132,7132,충청북도 제천시 대랑동,충청북도,제천시,대랑동
자작동-7145,7145,충청북도 제천시 자작동,충청북도,제천시,자작동
두정동-7119,7119,충청남도 천안시 서북구 두정동,충청남도,천안시 서북구,두정동
불당동-2292,2292,충청남도 천안시 서북구 불당동,충청남도,천안시 서북구,불당동
백석동-2291,2291,충청남도 천안시 서북구 백석동,충청남도,천안시 서북구,백석동
신방동-2278,2278,충청남도 천안시 동남구 신방동,충청남도,천안시 동남구,신방동
신부동-7109,7109,충청남도 천안시 동남구 신부동,충청남도,천안시 동남구,신부동
성정동-7122,7122,충청남도 천안시 서북구 성정동,충청남도,천안시 서북구,성정동
청당동-7117,7117,충청남도 천안시 동남구 청당동,충청남도,천안시 동남구,청당동
쌍용동-7124,7124,충청남도 천안시 서북구 쌍용동,충청남도,천안시 서북구,쌍용동
성성동-7121,7121,충청남도 천안시 서북구 성성동,충청남도,천안시 서북구,성성동
직산읍-2284,2284,충청남도 천안시 서북구 직산읍,충청남도,천안시 서북구,직산읍
쌍용2동-2289,2289,충청남도 천안시 서북구 쌍용2동,충청남도,천안시 서북구,쌍용2동
성환읍-2282,2282,충청남도 천안시 서북구 성환읍,충청남도,천안시 서북구,성환읍
성정2동-2287,2287,충청남도 천안시 서북구 성정2동,충청남도,천안시 서북구,성정2동
봉명동-2276,2276,충청남도 천안시 동남구 봉명동,충청남도,천안시 동남구,봉명동
목천읍-2264,2264,충청남도 천안시 동남구 목천읍,충청남도,천안시 동남구,목천읍
성거읍-2283,2283,충청남도 천안시 서북구 성거읍,충청남도,천안시 서북구,성거읍
용곡동-7114,7114,충청남도 천안시 동남구 용곡동,충청남도,천안시 동남구,용곡동
차암동-7127,7127,충청남도 천안시 서북구 차암동,충청남도,천안시 서북구,차암동
부성2동-2294,2294,충청남도 천안시 서북구 부성2동,충청남도,천안시 서북구,부성2동
안서동-7111,7111,충청남도 천안시 동남구 안서동,충청남도,천안시 동남구,안서동
성정1동-2286,2286,충청남도 천안시 서북구 성정1동,충청남도,천안시 서북구,성정1동
쌍용1동-2288,2288,충청남도 천안시 서북구 쌍용1동,충청남도,천안시 서북구,쌍용1동
쌍용3동-2290,2290,충청남도 천안시 서북구 쌍용3동,충청남도,천안시 서북구,쌍용3동
청수동-7118,7118,충청남도 천안시 동남구 청수동,충청남도,천안시 동남구,청수동
신안동-2280,2280,충청남도 천안시 동남구 신안동,충청남도,천안시 동남구,신안동
풍세면-2265,2265,충청남도 천안시 동남구 풍세면,충청남도,천안시 동남구,풍세면
구성동-7102,7102,충청남도 천안시 동남구 구성동,충청남도,천안시 동남구,구성동
입장면-2285,2285,충청남도 천안시 서북구 입장면,충청남도,천안시 서북구,입장면
다가동-7103,7103,충청남도 천안시 동남구 다가동,충청남도,천안시 동남구,다가동
청룡동-2279,2279,충청남도 천안시 동남구 청룡동,충청남도,천안시 동남구,청룡동
원성동-7115,7115,충청남도 천안시 동남구 원성동,충청남도,천안시 동남구,원성동
부성1동-2293,2293,충청남도 천안시 서북구 부성1동,충청남도,천안시 서북구,부성1동
병천면-2270,2270,충청남도 천안시 동남구 병천면,충청남도,천안시 동남구,병천면
원성2동-2275,2275,충청남도 천안시 동남구 원성2동,충청남도,천안시 동남구,원성2동
문화동-7105,7105,충청남도 천안시 동남구 문화동,충청남도,천안시 동남구,문화동
쌍용동-7110,7110,충청남도 천안시 동남구 쌍용동,충청남도,천안시 동남구,쌍용동
오룡동-7113,7113,충청남도 천안시 동남구 오룡동,충청남도,천안시 동남구,오룡동
와촌동-7126,7126,충청남도 천안시 서북구 와촌동,충청남도,천안시 서북구,와촌동
일봉동-2277,2277,충청남도 천안시 동남구 일봉동,충청남도,천안시 동남구,일봉동
원성1동-2274,2274,충청남도 천안시 동남구 원성1동,충청남도,천안시 동남구,원성1동
신당동-7123,7123,충청남도 천안시 서북구 신당동,충청남도,천안시 서북구,신당동
부대동-7120,7120,충청남도 천안시 서북구 부대동,충청남도,천안시 서북구,부대동
성황동-7108,7108,충청남도 천안시 동남구 성황동,충청남도,천안시 동남구,성황동
성남면-2268,2268,충청남도 천안시 동남구 성남면,충청남도,천안시 동남구,성남면
북면-2267,2267,충청남도 천안시 동남구 북면,충청남도,천안시 동남구,북면
광덕면-2266,2266,충청남도 천안시 동남구 광덕면,충청남도,천안시 동남구,광덕면
삼룡동-7107,7107,충청남도 천안시 동남구 삼룡동,충청남도,천안시 동남구,삼룡동
대흥동-7104,7104,충청남도 천안시 동남구 대흥동,충청남도,천안시 동남구,대흥동
문성동-2273,2273,충청남도 천안시 동남구 문성동,충청남도,천안시 동남구,문성동
중앙동-2272,2272,충청남도 천안시 동남구 중앙동,충청남도,천안시 동남구,중앙동
영성동-7112,7112,충청남도 천안시 동남구 영성동,충청남도,천안시 동남구,영성동
유량동-7116,7116,충청남도 천안시 동남구 유량동,충청남도,천안시 동남구,유량동
수신면-2269,2269,충청남도 천안시 동남구 수신면,충청남도,천안시 동남구,수신면
사직동-7106,7106,충청남도 천안시 동남구 사직동,충청남도,천안시 동남구,사직동
업성동-7125,7125,충청남도 천안시 서북구 업성동,충청남도,천안시 서북구,업성동
동면-2271,2271,충청남도 천안시 동남구 동면,충청남도,천안시 동남구,동면
구룡동-7101,7101,충청남도 천안시 동남구 구룡동,충청남도,천안시 동남구,구룡동
신관동-2310,2310,충청남도 공주시 신관동,충청남도,공주시,신관동
금흥동-7022,7022,충청남도 공주시 금흥동,충청남도,공주시,금흥동
월송동-2311,2311,충청남도 공주시 월송동,충청남도,공주시,월송동
옥룡동-2309,2309,충청남도 공주시 옥룡동,충청남도,공주시,옥룡동
금학동-2308,2308,충청남도 공주시 금학동,충청남도,공주시,금학동
유구읍-2296,2296,충청남도 공주시 유구읍,충청남도,공주시,유구읍
의당면-2301,2301,충청남도 공주시 의당면,충청남도,공주시,의당면
